,Zona,termino,menciones
6621,Puntarenas,ensalda cesar,2
6622,Puntarenas,ensalda de repollo,2
6623,Puntarenas,ensalda rusa,0
6624,Puntarenas,enyucados,0
6625,Puntarenas,Escabeche,0
6626,Puntarenas,Escabeche con atún,0
6627,Puntarenas,Escabeche costeño,0
6628,Puntarenas,Escabeche criollo,0
6629,Puntarenas,Escabeche de guineo,0
6630,Puntarenas,Escabeche de pejibaye,0
6631,Puntarenas,Escabeche de pescado o atún,0
6632,Puntarenas,Escabeche de verduras ,0
6633,Puntarenas,Esfera de oro Quepo,0
6634,Puntarenas,española,11
6635,Puntarenas,Estofado de bambú,0
6636,Puntarenas,Estofado de cubaces con cerdo,0
6637,Puntarenas,estofados,0
6638,Puntarenas,fajitas de carne,0
6639,Puntarenas,fajitas de pollo,2
6640,Puntarenas,fajitas mixtas,0
6641,Puntarenas,Fiesta de pollo,1
6642,Puntarenas,filet a la milanesa,0
6643,Puntarenas,filet de pescado,16
6644,Puntarenas,filet de pescado a la pimienta,0
6645,Puntarenas,filet de pescado a la vasca,1
6646,Puntarenas,filet de pescado en salsa a la diabla,0
6647,Puntarenas,filet de pescado en salsa blanca,3
6648,Puntarenas,filet de pescado en salsa criolla,2
6649,Puntarenas,filet de pescado en salsa de camarón,1
6650,Puntarenas,filet de pescado en salsa jalapeña,3
6651,Puntarenas,filet de pescado en salsa vasca,3
6652,Puntarenas,filet de pescado relleno de mariscos,0
6653,Puntarenas,filet de pollo gordon bleu,0
6654,Puntarenas,filet mignon,0
6655,Puntarenas,filete,17
6656,Puntarenas,filete al ajillo,1
6657,Puntarenas,Filete de pargo,0
6658,Puntarenas,Filete de pargo con salsa de camarón,1
6659,Puntarenas,FIlete de pescado frito,0
6660,Puntarenas,Flan de ayote sazón,0
6661,Puntarenas,Flan de coco,5
6662,Puntarenas,flauta de carne,0
6663,Puntarenas,flauta de pollo,0
6664,Puntarenas,flautas,0
6665,Puntarenas,focaccia,2
6666,Puntarenas,focacha,0
6667,Puntarenas,Fresco de arazá,0
6668,Puntarenas,Fresco de carambola con arroz,0
6669,Puntarenas,Fresco de cas,0
6670,Puntarenas,Fresco de cas con menta,0
6671,Puntarenas,fresco de frutas,0
6672,Puntarenas,Fresco de guapinol,0
6673,Puntarenas,Fresco de limón,0
6674,Puntarenas,Fresco de mango,0
6675,Puntarenas,Fresco de mango y arazá,0
6676,Puntarenas,Fresco de naranja agria con tapa de dulce,0
6677,Puntarenas,Fresco de piña,0
6678,Puntarenas,Fresco de sirope,0
6679,Puntarenas,Fresco de tamarindo,0
6680,Puntarenas,fried cake,0
6681,Puntarenas,Frijoles blancos con carne de cerdo,0
6682,Puntarenas,Frijoles blancos con pescado,0
6683,Puntarenas,frijoles con cerdo,0
6684,Puntarenas,frito,37
6685,Puntarenas,Frito de cerdo,0
6686,Puntarenas,fruta de pan,0
6687,Puntarenas,gallina achotada,0
6688,Puntarenas,Gallina casera,0
6689,Puntarenas,Gallina casera achiotada,0
6690,Puntarenas,Gallina casera enjarrada,0
6691,Puntarenas,Gallina casera rellena,0
6692,Puntarenas,Gallina criolla,0
6693,Puntarenas,Gallina enjarrada,0
6694,Puntarenas,Gallo pinto,15
6695,Puntarenas,gallos,0
6696,Puntarenas,Gallos de arracache,0
6697,Puntarenas,Gallos de carne,0
6698,Puntarenas,Gallos de carne ahumada. Receta criolla familiar,0
6699,Puntarenas,Gallos de chicasquil,0
6700,Puntarenas,Gallos de cubases,0
6701,Puntarenas,Gallos de frijoles,0
6702,Puntarenas,Garbanzos,0
6703,Puntarenas,Gaseosas,2
6704,Puntarenas,Gelatina de aguacate con crema de café,0
6705,Puntarenas,Gelatinitas de naranja,0
6706,Puntarenas,Ginebra,0
6707,Puntarenas,gorditas,0
6708,Puntarenas,Granizados,3
6709,Puntarenas,Guaro,0
6710,Puntarenas,Guineos en salsa de tomate,0
6711,Puntarenas,Guiso,0
6712,Puntarenas,Guiso de ossobuco,0
6713,Puntarenas,guiso de verdura,0
6714,Puntarenas,hamburguesas,28
6715,Puntarenas,helados de sorbetera,0
6716,Puntarenas,Hiel,0
6717,Puntarenas,hojas,0
6718,Puntarenas,Horchata,0
6719,Puntarenas,Horchata de fideos,0
6720,Puntarenas,Huevo con arroz,0
6721,Puntarenas,huevo duro,0
6722,Puntarenas,Huevos rancheros,4
6723,Puntarenas,hummus y pita,0
6724,Puntarenas,Jalea de naranja,0
6725,Puntarenas,jocote con sal,0
6726,Puntarenas,Jugo de arazá,0
6727,Puntarenas,Jugo de berenjena,0
6728,Puntarenas,kimchi,0
6729,Puntarenas,kimchi jjigae,0
6730,Puntarenas,Langosta a la parilla,0
6731,Puntarenas,Leche dormida,0
6732,Puntarenas,lengua en salsa,0
6733,Puntarenas,Licor,1
6734,Puntarenas,Lomito,7
6735,Puntarenas,lomito a la pimienta,0
6736,Puntarenas,lomito a la plancha,0
6737,Puntarenas,lomito de res,0
6738,Puntarenas,lomito mar y tierra,0
6739,Puntarenas,Lomo,3
6740,Puntarenas,Lomo de carne,0
6741,Puntarenas,Lomo relleno,0
6742,Puntarenas,Lomo relleno campesino,0
6743,Puntarenas,Lomo tico bañado,0
6744,Puntarenas,maduro con queso,0
6745,Puntarenas,malanga y tocino,0
6746,Puntarenas,mango con sal,1
6747,Puntarenas,Mangos verdes,0
6748,Puntarenas,mano de piedra,0
6749,Puntarenas,Mariscada,25
6750,Puntarenas,Mariscada a la mantequilla,0
6751,Puntarenas,Mariscada al ajillo,3
6752,Puntarenas,mariscada boruca,0
6753,Puntarenas,Mariscada boruca de Corrohore,0
6754,Puntarenas,mariscos,161
6755,Puntarenas,mate,0
6756,Puntarenas,Mazamorra,0
6757,Puntarenas,Mazamorra de maíz pujagua,0
6758,Puntarenas,mazorcas,0
6759,Puntarenas,mc donalds,1
6760,Puntarenas,mediterránea,0
6761,Puntarenas,mejillones al ajillo,0
6762,Puntarenas,melcochón,0
6763,Puntarenas,Miel de chiverre,0
6764,Puntarenas,Miel de icaco,0
6765,Puntarenas,MIel de maduro,0
6766,Puntarenas,Miel de mango,0
6767,Puntarenas,MIel de papaya,0
6768,Puntarenas,Miel de pitangas,0
6769,Puntarenas,Miel de plátano,0
6770,Puntarenas,Miel de tacacos,0
6771,Puntarenas,milk shake,1
6772,Puntarenas,mondongo,0
6773,Puntarenas,Mondongo en salsa,0
6774,Puntarenas,moscow mule,0
6775,Puntarenas,Mozote,0
6776,Puntarenas,nachos,2
6777,Puntarenas,nachos con carne,2
6778,Puntarenas,nachos con pollo,0
6779,Puntarenas,naranjilla y dulce,0
6780,Puntarenas,Néctar de berenjena con arroz,0
6781,Puntarenas,nicas,0
6782,Puntarenas,nuggets,1
6783,Puntarenas,nuggets de pollo,1
6784,Puntarenas,nuggets de queso,0
6785,Puntarenas,ñame tostado,0
6786,Puntarenas,olive garden,0
6787,Puntarenas,Olla de carne,0
6788,Puntarenas,one pot,0
6789,Puntarenas,orejas,0
6790,Puntarenas,Paella,2
6791,Puntarenas,palitos de camote,0
6792,Puntarenas,Palmito con  atún,0
6793,Puntarenas,Palmito de pejibaye,0
6794,Puntarenas,pambón,0
6795,Puntarenas,pan,21
6796,Puntarenas,pan borracho,0
6797,Puntarenas,pan cangrejo,0
6798,Puntarenas,Pan casero,2
6799,Puntarenas,Pan de banano,0
6800,Puntarenas,Pan de banano con semilla de marañón,0
6801,Puntarenas,Pan de banano de Quepos,0
6802,Puntarenas,Pan de elote,0
6803,Puntarenas,Pan de especias,0
6804,Puntarenas,Pan de olores,0
6805,Puntarenas,Pan de piña y coco,0
6806,Puntarenas,Pan de piña y coco de Quepos,0
6807,Puntarenas,Pan de yuca,0
6808,Puntarenas,Pan de zanahoria,0
6809,Puntarenas,pan dulce,0
6810,Puntarenas,Pan dulce casero,0
6811,Puntarenas,pan nica,0
6812,Puntarenas,pan pañuelo,0
6813,Puntarenas,pan quesadilla,0
6814,Puntarenas,Pan relleno casero,0
6815,Puntarenas,Pan tanelas,0
6816,Puntarenas,pan trenza,0
6817,Puntarenas,panuchos,1
6818,Puntarenas,Pañuelos,0
6819,Puntarenas,papas,20
6820,Puntarenas,papas con queso,0
6821,Puntarenas,papas fritas,11
6822,Puntarenas,Papas rellenas,1
6823,Puntarenas,papicarne,0
6824,Puntarenas,Papín,0
6825,Puntarenas,Pargo frito,3
6826,Puntarenas,Pargo frito con salsa de camarones y coco,0
6827,Puntarenas,parrilla,26
6828,Puntarenas,parrilladas,1
6829,Puntarenas,Pasión de maní,0
6830,Puntarenas,pasta,28
6831,Puntarenas,pastel burrito,0
6832,Puntarenas,pastel de carne,0
6833,Puntarenas,Pastel de palmito,0
6834,Puntarenas,pastel de papa,0
6835,Puntarenas,pastel de pizza,0
6836,Puntarenas,pastel de pollo,0
6837,Puntarenas,pastel gotzila,0
6838,Puntarenas,pastel pizza,0
6839,Puntarenas,pastel pizzero,0
6840,Puntarenas,pasteles,1
6841,Puntarenas,patacón con salsas,0
6842,Puntarenas,Patacones,37
6843,Puntarenas,patacones con carne,0
6844,Puntarenas,patí,0
6845,Puntarenas,patocón con carne,0
6846,Puntarenas,pejibaye,0
6847,Puntarenas,pejibaye cocinado,0
6848,Puntarenas,pejibaye con mayonesa,0
6849,Puntarenas,pescaburguesa,0
6850,Puntarenas,pescado,165
6851,Puntarenas,Pescado a la milanesa,0
6852,Puntarenas,Pescado ahumado,0
6853,Puntarenas,Pescado ahumado con salsa de maracuyá,0
6854,Puntarenas,Pescado al ajillo,0
6855,Puntarenas,Pescado empanizado,9
6856,Puntarenas,Pescado en salsa,8
6857,Puntarenas,pescado entero,30
6858,Puntarenas,Pescado entero frito,6
6859,Puntarenas,Pescado frito,11
6860,Puntarenas,Pescado frito con ensalada y patacones,0
6861,Puntarenas,Pescado frito entero,3
6862,Puntarenas,Pescado relleno,1
6863,Puntarenas,Pescado relleno de mariscos,0
6864,Puntarenas,Piangua,4
6865,Puntarenas,pianguas al ajillo,0
6866,Puntarenas,picadillo,3
6867,Puntarenas,Picadillo de arracache,0
6868,Puntarenas,Picadillo de arracache con chicasquil,0
6869,Puntarenas,Picadillo de bambú,0
6870,Puntarenas,Picadillo de banano,0
6871,Puntarenas,Picadillo de cáscaras de plátano,0
6872,Puntarenas,Picadillo de castañas,0
6873,Puntarenas,Picadillo de castañas en tortillas de zorrillo,0
6874,Puntarenas,picadillo de chayote,0
6875,Puntarenas,Picadillo de chayote con elotes,0
6876,Puntarenas,Picadillo de chicasquil,0
6877,Puntarenas,Picadillo de chicasquil dietético,0
6878,Puntarenas,Picadillo de chicasquil mixto,0
6879,Puntarenas,Picadillo de fiesta,0
6880,Puntarenas,Picadillo de fiesta (papa),0
6881,Puntarenas,Picadillo de guineo con carne,0
6882,Puntarenas,Picadillo de hojas de yuca,0
6883,Puntarenas,Picadillo de palmito,0
6884,Puntarenas,Picadillo de palmito con huevo,0
6885,Puntarenas,Picadillo de palmito maquenque,0
6886,Puntarenas,Picadillo de papa,0
6887,Puntarenas,Picadillo de papa con carne,0
6888,Puntarenas,Picadillo de papa con zorrillo,0
6889,Puntarenas,Picadillo de papas y zanahoria,0
6890,Puntarenas,Picadillo de papaya,0
6891,Puntarenas,Picadillo de papaya “Doña Jacinta”,0
6892,Puntarenas,Picadillo de papaya a la leña,0
6893,Puntarenas,Picadillo de papaya con carne y chicasquil y tortilla palmeada,0
6894,Puntarenas,Picadillo de papaya con cerdo,0
6895,Puntarenas,Picadillo de papaya con chicasquil,0
6896,Puntarenas,Picadillo de papaya con zorrillo,0
6897,Puntarenas,Picadillo de papaya con zorrillo y pellejo de cerdo,0
6898,Puntarenas,Picadillo de papaya con zorrillo y tocino,0
6899,Puntarenas,Picadillo de papaya verde,0
6900,Puntarenas,Picadillo de papaya y zorrillo,0
6901,Puntarenas,picadillo de picante,0
6902,Puntarenas,Picadillo de plátano,0
6903,Puntarenas,Picadillo de plátano con cáscara,0
6904,Puntarenas,Picadillo de plátano con chorizo,0
6905,Puntarenas,Picadillo de plátano con zorrillo,0
6906,Puntarenas,Picadillo de plátano verde,0
6907,Puntarenas,Picadillo de turno,0
6908,Puntarenas,Picadillo de verdolaga,0
6909,Puntarenas,Picadillo de zorrillo con papa,0
6910,Puntarenas,Picadillo de zorrillo con papas y tocino,0
6911,Puntarenas,Picadillo del novio,0
6912,Puntarenas,Picadillo mixto de papaya,0
6913,Puntarenas,Picadillos de rábano con carne y de papaya verde,0
6914,Puntarenas,Picadillos de vainicas,0
6915,Puntarenas,pico de gallo,1
6916,Puntarenas,pinchos de camarón,0
6917,Puntarenas,pinchos de carne,0
6918,Puntarenas,Pinchos de mariscos ,0
6919,Puntarenas,Pinchos de pescado,0
6920,Puntarenas,pinchos de pollo,0
6921,Puntarenas,pinolillo,0
6922,Puntarenas,Pinto,28
6923,Puntarenas,pinto burrito,0
6924,Puntarenas,pintortilla,0
6925,Puntarenas,Piña colada,2
6926,Puntarenas,Pipián relleno con camarones,1
6927,Puntarenas,pizza,62
6928,Puntarenas,pizzero,0
6929,Puntarenas,Plantain tart,0
6930,Puntarenas,Plátano frito,2
6931,Puntarenas,plátano maduro y verde,0
6932,Puntarenas,Plátanos a la gloria,0
6933,Puntarenas,poke,0
6934,Puntarenas,pokes,0
6935,Puntarenas,pollo,80
6936,Puntarenas,Pollo achiotado,0
6937,Puntarenas,Pollo achiotado al horno,0
6938,Puntarenas,pollo al curry,1
6939,Puntarenas,Pollo arreglado,0
6940,Puntarenas,Pollo asado,1
6941,Puntarenas,Pollo enjarrado,0
6942,Puntarenas,Pollo frito,2
6943,Puntarenas,pollo pesto,0
6944,Puntarenas,Pollo relleno,0
6945,Puntarenas,pollo teriyaki,0
6946,Puntarenas,Ponche,0
6947,Puntarenas,Ponche casero,0
6948,Puntarenas,Postre de café,1
6949,Puntarenas,Postre de fresas,0
6950,Puntarenas,Postre de frutas,0
6951,Puntarenas,Postre de frutas con gelatina,0
6952,Puntarenas,Postre de higos,0
6953,Puntarenas,Postre de naranja,0
6954,Puntarenas,Postre de piña,0
6955,Puntarenas,Pozol,0
6956,Puntarenas,Pozol costarricense,0
6957,Puntarenas,pozol y pozole,0
6958,Puntarenas,Pozole,0
6959,Puntarenas,Prestiños,0
6960,Puntarenas,Pudín de elote,0
6961,Puntarenas,Pudín de yuca,0
6962,Puntarenas,pulpo,21
6963,Puntarenas,pulpo a la diabla,0
6964,Puntarenas,Pulpo a la parilla,5
6965,Puntarenas,pulpo al ajillo,4
6966,Puntarenas,Pulpo quepoa,0
6967,Puntarenas,pumpkin pudding,0
6968,Puntarenas,pupusas,0
6969,Puntarenas,Puré,3
6970,Puntarenas,Puritico rompope,0
6971,Puntarenas,Queque de ayote,0
6972,Puntarenas,Queque de banano,0
6973,Puntarenas,Queque de chayote,0
6974,Puntarenas,Queque de pejibaye,0
6975,Puntarenas,Queque frío,0
6976,Puntarenas,Queque seco con pasas y almendras,0
6977,Puntarenas,quesadilla,4
6978,Puntarenas,quesadilla de camarón,0
6979,Puntarenas,quesadilla de cerdo mechado,0
6980,Puntarenas,quesadilla de pollo,1
6981,Puntarenas,quesadilla de pollo buffalo,0
6982,Puntarenas,quesadilla de res,1
6983,Puntarenas,queso frito,3
6984,Puntarenas,Queso palmito,0
6985,Puntarenas,ramen,0
6986,Puntarenas,raspaditas,0
6987,Puntarenas,raspaditas con carne,0
6988,Puntarenas,ravioles de cantina,0
6989,Puntarenas,Refresco de arroz,0
6990,Puntarenas,Refresco de berenjena con arroz,0
6991,Puntarenas,Refresco de cáscaras de piña con arroz,0
6992,Puntarenas,Refresco de dulce con limón agrio,0
6993,Puntarenas,Refresco de resbaladera,0
6994,Puntarenas,Refresco natural,6
6995,Puntarenas,repochetas,0
6996,Puntarenas,Resbaladera,0
6997,Puntarenas,Resbaladera escazuceña,0
6998,Puntarenas,rice and beans,1
6999,Puntarenas,rice pudding,0
7000,Puntarenas,Rollo de carne,0
7001,Puntarenas,rollo de primavera de camarón,0
7002,Puntarenas,rollo primavera,0
7003,Puntarenas,Rollos de banano,0
7004,Puntarenas,Rompope,0
7005,Puntarenas,Ron,0
7006,Puntarenas,rondón,0
7007,Puntarenas,Rosca casera,0
7008,Puntarenas,rosquillas,0
7009,Puntarenas,sa ho fang,0
7010,Puntarenas,sachipapinacho,0
7011,Puntarenas,salchipapa,0
7012,Puntarenas,salchipapicarne,0
7013,Puntarenas,salmón,2
7014,Puntarenas,salmón a la parrilla,0
7015,Puntarenas,salpicón,1
7016,Puntarenas,Salpicón de atún,0
7017,Puntarenas,Salpicón de pescado,0
7018,Puntarenas,sandwich,4
7019,Puntarenas,sandwich de carne,1
7020,Puntarenas,sandwich de jamón,1
7021,Puntarenas,sandwich de pollo,0
7022,Puntarenas,sandwich especial,0
7023,Puntarenas,sangría,2
7024,Puntarenas,Semillas de marañón asadas,1
7025,Puntarenas,Sidra,0
7026,Puntarenas,soda club,0
7027,Puntarenas,sopa,32
7028,Puntarenas,sopa azteca,0
7029,Puntarenas,Sopa de albóndigas,0
7030,Puntarenas,Sopa de albóndigas de la abuela,0
7031,Puntarenas,sopa de camarón,0
7032,Puntarenas,Sopa de Chuchecas,0
7033,Puntarenas,Sopa de gallina criolla,0
7034,Puntarenas,Sopa de gallina criolla con arroz blanco,0
7035,Puntarenas,Sopa de guineo,0
7036,Puntarenas,Sopa de mariscos,16
7037,Puntarenas,Sopa de mariscos en leche,1
7038,Puntarenas,Sopa de mondongo,0
7039,Puntarenas,Sopa de Patacones,0
7040,Puntarenas,Sopa de pescado con coco,0
7041,Puntarenas,Sopa de plátano verde,0
7042,Puntarenas,Sopa de Pollo,1
7043,Puntarenas,Sopa de quelites mixtos,0
7044,Puntarenas,Sopa de tortas de arroz,0
7045,Puntarenas,sopa negra,1
7046,Puntarenas,Sopa negra de frijoles con guineo,0
7047,Puntarenas,spaghetti con camarones,0
7048,Puntarenas,spaghetti frtti di mare,0
7049,Puntarenas,spaghetti frutos del mar,0
7050,Puntarenas,spagutti,3
7051,Puntarenas,súper sandwich,0
7052,Puntarenas,surtida,0
7053,Puntarenas,surtido,5
7054,Puntarenas,sushi,13
7055,Puntarenas,tabla de carnes,0
7056,Puntarenas,tabla de gallos,0
7057,Puntarenas,taco a la parilla,0
7058,Puntarenas,tacos,8
7059,Puntarenas,tacos al pastor,0
7060,Puntarenas,tacos chinos,0
7061,Puntarenas,tacos de birria,0
7062,Puntarenas,tacos de camarón,0
7063,Puntarenas,tajadas con carne,0
7064,Puntarenas,Tamal,1
7065,Puntarenas,Tamal asado,0
7066,Puntarenas,Tamal asado a la leña,0
7067,Puntarenas,Tamal asado aliñado,0
7068,Puntarenas,Tamal asado de maíz,0
7069,Puntarenas,Tamal de coco,0
7070,Puntarenas,Tamal de elote,0
7071,Puntarenas,tamal de maisena,0
7072,Puntarenas,Tamal de maíz,0
7073,Puntarenas,Tamal de maíz horneado,0
7074,Puntarenas,Tamal de masa,0
7075,Puntarenas,Tamal de pollo,0
7076,Puntarenas,Tamal de yuca,0
7077,Puntarenas,Tamal de yuca con queso,0
7078,Puntarenas,Tamal dulce de coco,0
7079,Puntarenas,Tamal dulce de yuca,0
7080,Puntarenas,Tamal mudo,0
7081,Puntarenas,tamal y tamales,0
7082,Puntarenas,Tamales,0
7083,Puntarenas,Tamales de cerdo,0
7084,Puntarenas,Tamales de elote asados,0
7085,Puntarenas,Tamales de elote en agua,0
7086,Puntarenas,Tamales de maíz con carne de cerdo,0
7087,Puntarenas,Tamales de plátano verde,0
7088,Puntarenas,Tamales en masa de guineo negro,0
7089,Puntarenas,Tamales mudos,0
7090,Puntarenas,Tamales típicos navideños,0
7091,Puntarenas,Tamalitos de elote,0
7092,Puntarenas,Tamarindo,9
7093,Puntarenas,Tanela,0
7094,Puntarenas,tapas españolas,0
7095,Puntarenas,tastadas de frutos rojos,0
7096,Puntarenas,té,0
7097,Puntarenas,Tequila,1
7098,Puntarenas,típica,8
7099,Puntarenas,típica y tradicional,0
7100,Puntarenas,Toronja en miel,0
7101,Puntarenas,Toronja rellena,0
7102,Puntarenas,Toronjas rellenas de cajeta de leche,0
7103,Puntarenas,torta chilena,0
7104,Puntarenas,Torta de arroz,0
7105,Puntarenas,Torta de arroz al horno caliente,0
7106,Puntarenas,Torta de arroz dulce,0
7107,Puntarenas,Torta de camarón,0
7108,Puntarenas,torta de huevo,0
7109,Puntarenas,Torta de níspero,0
7110,Puntarenas,Torta de plátano,0
7111,Puntarenas,tortas de carne,1
7112,Puntarenas,Tortas de hojas de remolacha,0
7113,Puntarenas,Tortas de yuca,0
7114,Puntarenas,tortilla,13
7115,Puntarenas,tortilla con queso,2
7116,Puntarenas,Tortilla de queso,0
7117,Puntarenas,tortillas aliñadas,0
7118,Puntarenas,Tortillas con arracache,0
7119,Puntarenas,Tortillas de maíz,0
7120,Puntarenas,Tortillas de maíz cascado,0
7121,Puntarenas,tortillas de zorrillo,0
7122,Puntarenas,tostadas,9
7123,Puntarenas,tostadas de camarón,1
7124,Puntarenas,tostadas francesas,0
7125,Puntarenas,trilogía de ceviche,1
7126,Puntarenas,Trucha rellena,0
7127,Puntarenas,turrón de coco,0
7128,Puntarenas,Turrón de maíz,0
7129,Puntarenas,Turrones,0
7130,Puntarenas,Vigorón,0
7131,Puntarenas,Vigorón especial de carnes mixtas,0
7132,Puntarenas,Vigorones,0
7133,Puntarenas,vino coyol,0
7134,Puntarenas,Vodka,0
7135,Puntarenas,vuelve a la vida,4
7136,Puntarenas,wantan,0
7137,Puntarenas,wantán,0
7138,Puntarenas,Whisky,0
7139,Puntarenas,wraps,1
7140,Puntarenas,yuca,1
7141,Puntarenas,yuca frita,1
7142,Puntarenas,yuplón con sal,0
7143,Puntarenas,yuquisalchipapicarne,0
7144,Puntarenas,Zopilotillo,0
7145,Puntarenas,Zopilotillo con dulce de tapa,0
7146,San Antonio,Agua de Pipa,0
7147,San Antonio,agua de sapo,0
7148,San Antonio,agua dulce,0
7149,San Antonio,Agua fresca,1
7150,San Antonio,Aguardiente,0
7151,San Antonio,alitas de pollo,3
7152,San Antonio,almejas,0
7153,San Antonio,almejas al ajillo,0
7154,San Antonio,Almuercitos de repollo,0
7155,San Antonio,Almuerzo campesino,0
7156,San Antonio,Almuerzo envuelto en hoja,0
7157,San Antonio,Almuerzo indígena,0
7158,San Antonio,Angú de guineo,0
7159,San Antonio,Arepas,10
7160,San Antonio,aros de calamar fritos,0
7161,San Antonio,arracache,0
7162,San Antonio,Arroces,2
7163,San Antonio,arrollados de pan,0
7164,San Antonio,arroz cantonés,1
7165,San Antonio,Arroz cantonés o comida china local,0
7166,San Antonio,arroz cantonés/chino,0
7167,San Antonio,arroz con atún,0
7168,San Antonio,arroz con calamar,0
7169,San Antonio,Arroz con camarones,2
7170,San Antonio,Arroz con camarones y pollo,0
7171,San Antonio,Arroz con cerdo,0
7172,San Antonio,Arroz con leche,3
7173,San Antonio,Arroz con leche con coco,0
7174,San Antonio,Arroz con leche con miel de papaya,0
7175,San Antonio,Arroz con mariscos,2
7176,San Antonio,Arroz con palmito,0
7177,San Antonio,Arroz con pescado seco,0
7178,San Antonio,arroz con pianguas,0
7179,San Antonio,Arroz con piña,0
7180,San Antonio,Arroz con pollo,6
7181,San Antonio,arroz con pulpo,0
7182,San Antonio,Arroz de leche,0
7183,San Antonio,Arroz de maíz,0
7184,San Antonio,arroz frito,7
7185,San Antonio,Arroz guacho,0
7186,San Antonio,arroz mar y tierra,0
7187,San Antonio,arroz paella,0
7188,San Antonio,arrozarroz con almendras,0
7189,San Antonio,asado,20
7190,San Antonio,asiática,6
7191,San Antonio,atol de ayote,0
7192,San Antonio,Atol de maíz,0
7193,San Antonio,Atoles,0
7194,San Antonio,Atolillo de arroz de leche,0
7195,San Antonio,atún aderezado,0
7196,San Antonio,Ayote con dulce,0
7197,San Antonio,ayote guiso,0
7198,San Antonio,Ayote sazón en dulce,0
